Categoria do Produto,Quantidade em Estoque,Data da Venda,Filial,Nome do Produto,Preço do Produto (R$),ClassificaÃ§Ã£o do Produto
Eletrônicos,71,Indisponivel,Filial 5,Batom líquido,44.21,Indisponivel
Eletrodomésticos,94,Indisponivel,Filial 1,Base líquida,11.2,Indisponivel
Roupas,11,Indisponivel,Filial 9,Sombra de olhos,62.41,Indisponivel
Eletrônicos,40,Indisponivel,Filial 4,Sombra de olhos,12.5,Indisponivel
Roupas,19,Indisponivel,Filial 3,Delineador líquido,30.24,Indisponivel
Roupas,92,Indisponivel,Filial 10,Corretivo,78.67,Indisponivel
Eletrônicos,16,Indisponivel,Filial 5,Blush em pó,61.12,Indisponivel
Eletrodomésticos,25,Indisponivel,Filial 8,Máscara de cílios,10.54,Indisponivel
Eletrônicos,82,Indisponivel,Filial 9,Pó compacto,99.03,Indisponivel
Alimentos,91,Indisponivel,Filial 8,Batom líquido,35.94,Indisponivel
Eletrônicos,6,Indisponivel,Filial 2,Máscara de cílios,85.34,Indisponivel
Alimentos,99,Indisponivel,Filial 4,Sombra de olhos,25.36,Indisponivel
Roupas,22,Indisponivel,Filial 5,Base líquida,74.03,Indisponivel
Alimentos,34,Indisponivel,Filial 5,Corretivo,24.7,Indisponivel
Alimentos,21,Indisponivel,Filial 7,Delineador líquido,54.5,Indisponivel
Eletrônicos,77,Indisponivel,Filial 7,Sombra de olhos,37.02,Indisponivel
Eletrônicos,53,Indisponivel,Filial 1,Base líquida,3.98,Indisponivel
Roupas,78,Indisponivel,Filial 8,Máscara de cílios,77.57,Indisponivel
Roupas,6,Indisponivel,Filial 9,Pó compacto,41.89,Indisponivel
Eletrônicos,85,Indisponivel,Filial 4,Batom líquido,47.57,Indisponivel
Alimentos,8,Indisponivel,Filial 4,Batom matte,58.88,Indisponivel
Roupas,89,Indisponivel,Filial 1,Pó compacto,6.12,Indisponivel
Alimentos,8,Indisponivel,Filial 6,Sombra de olhos,85.51,Indisponivel
Roupas,19,Indisponivel,Filial 1,Batom líquido,40.06,Indisponivel
Eletrônicos,9,Indisponivel,Filial 7,Sombra de olhos,46.23,Indisponivel
Alimentos,49,Indisponivel,Filial 7,Delineador líquido,15.31,Indisponivel
Eletrônicos,20,Indisponivel,Filial 1,Máscara de cílios,80.3,Indisponivel
Roupas,87,Indisponivel,Filial 5,Delineador líquido,17.57,Indisponivel
Eletrônicos,89,Indisponivel,Filial 1,Corretivo,4.59,Indisponivel
Alimentos,6,Indisponivel,Filial 1,Sombra de olhos,4.34,Indisponivel
Eletrodomésticos,96,Indisponivel,Filial 10,Delineador líquido,81.67,Indisponivel
Eletrônicos,82,Indisponivel,Filial 5,Delineador líquido,4.05,Indisponivel
Eletrônicos,34,Indisponivel,Filial 8,Corretivo,2.22,Indisponivel
Eletrodomésticos,86,Indisponivel,Filial 3,Máscara de cílios,59.4,Indisponivel
Roupas,4,Indisponivel,Filial 10,Sombra de olhos,21.61,Indisponivel
Eletrodomésticos,12,Indisponivel,Filial 4,Base líquida,58.95,Indisponivel
Alimentos,76,Indisponivel,Filial 8,Batom líquido,79.66,Indisponivel
Alimentos,57,Indisponivel,Filial 6,Batom matte,72.87,Indisponivel
Eletrônicos,64,Indisponivel,Filial 2,Máscara de cílios,4.38,Indisponivel
Alimentos,61,Indisponivel,Filial 6,Batom líquido,19.37,Indisponivel
Alimentos,74,Indisponivel,Filial 9,Batom matte,6.87,Indisponivel
Roupas,75,Indisponivel,Filial 5,Sombra de olhos,30.62,Indisponivel
Alimentos,87,Indisponivel,Filial 10,Base líquida,25.58,Indisponivel
Eletrônicos,21,Indisponivel,Filial 10,Delineador líquido,70.35,Indisponivel
Roupas,78,Indisponivel,Filial 9,Máscara de cílios,18.26,Indisponivel
Alimentos,14,Indisponivel,Filial 1,Lápis de sobrancelha,56.62,Indisponivel
Roupas,9,Indisponivel,Filial 10,Blush em pó,70.46,Indisponivel
Eletrônicos,63,Indisponivel,Filial 5,Máscara de cílios,72.0,Indisponivel
Roupas,28,Indisponivel,Filial 9,Batom matte,91.04,Indisponivel
Eletrodomésticos,10,Indisponivel,Filial 7,Sombra de olhos,58.06,Indisponivel
Eletrônicos,98,Indisponivel,Filial 4,Blush em pó,72.28,Indisponivel
Eletrodomésticos,44,Indisponivel,Filial 10,Batom líquido,2.33,Indisponivel
Eletrodomésticos,21,Indisponivel,Filial 1,Pó compacto,41.77,Indisponivel
Eletrônicos,89,Indisponivel,Filial 8,Lápis de sobrancelha,49.49,Indisponivel
Roupas,61,Indisponivel,Filial 4,Base líquida,54.08,Indisponivel
Alimentos,45,Indisponivel,Filial 7,Batom matte,9.12,Indisponivel
Roupas,34,Indisponivel,Filial 10,Delineador líquido,42.41,Indisponivel
Eletrônicos,83,Indisponivel,Filial 4,Sombra de olhos,72.4,Indisponivel
Roupas,37,Indisponivel,Filial 1,Blush em pó,51.02,Indisponivel
Roupas,58,Indisponivel,Filial 8,Lápis de sobrancelha,92.78,Indisponivel
Eletrônicos,41,Indisponivel,Filial 5,Corretivo,35.28,Indisponivel
Alimentos,9,Indisponivel,Filial 7,Sombra de olhos,78.37,Indisponivel
Roupas,34,Indisponivel,Filial 6,Pó compacto,51.14,Indisponivel
Eletrônicos,52,Indisponivel,Filial 9,Corretivo,30.86,Indisponivel
Roupas,95,Indisponivel,Filial 9,Blush em pó,8.98,Indisponivel
Eletrodomésticos,34,Indisponivel,Filial 3,Sombra de olhos,43.27,Indisponivel
Alimentos,91,Indisponivel,Filial 5,Batom líquido,87.11,Indisponivel
Eletrônicos,13,Indisponivel,Filial 8,Pó compacto,32.81,Indisponivel
Eletrodomésticos,21,Indisponivel,Filial 10,Sombra de olhos,33.68,Indisponivel
Roupas,49,Indisponivel,Filial 6,Lápis de sobrancelha,95.24,Indisponivel
Eletrônicos,34,Indisponivel,Filial 8,Pó compacto,35.5,Indisponivel
Roupas,59,Indisponivel,Filial 10,Sombra de olhos,9.75,Indisponivel
Eletrodomésticos,51,Indisponivel,Filial 1,Lápis de sobrancelha,60.28,Indisponivel
Eletrônicos,6,Indisponivel,Filial 3,Base líquida,16.52,Indisponivel
Eletrônicos,47,Indisponivel,Filial 3,Batom matte,61.43,Indisponivel
Eletrônicos,36,Indisponivel,Filial 2,Blush em pó,48.2,Indisponivel
Eletrônicos,32,Indisponivel,Filial 6,Máscara de cílios,23.02,Indisponivel
Eletrônicos,28,Indisponivel,Filial 10,Base líquida,8.12,Indisponivel
Eletrônicos,79,Indisponivel,Filial 2,Máscara de cílios,14.89,Indisponivel
Alimentos,51,Indisponivel,Filial 4,Corretivo,52.18,Indisponivel
Alimentos,11,Indisponivel,Filial 10,Corretivo,8.06,Indisponivel
Roupas,97,Indisponivel,Filial 3,Delineador líquido,10.52,Indisponivel
Eletrônicos,35,Indisponivel,Filial 6,Sombra de olhos,89.62,Indisponivel
Roupas,6,Indisponivel,Filial 1,Máscara de cílios,3.9,Indisponivel
Alimentos,52,Indisponivel,Filial 7,Batom líquido,23.52,Indisponivel
Eletrônicos,5,Indisponivel,Filial 6,Pó compacto,68.04,Indisponivel
Eletrodomésticos,83,Indisponivel,Filial 2,Batom líquido,26.43,Indisponivel
Roupas,85,Indisponivel,Filial 4,Corretivo,33.42,Indisponivel
Alimentos,5,Indisponivel,Filial 1,Corretivo,10.65,Indisponivel
Roupas,98,Indisponivel,Filial 7,Lápis de sobrancelha,20.59,Indisponivel
Eletrodomésticos,17,Indisponivel,Filial 4,Base líquida,67.2,Indisponivel
Eletrônicos,48,Indisponivel,Filial 1,Pó compacto,82.84,Indisponivel
Alimentos,61,Indisponivel,Filial 2,Sombra de olhos,74.34,Indisponivel
Alimentos,21,Indisponivel,Filial 9,Máscara de cílios,52.58,Indisponivel
Alimentos,15,Indisponivel,Filial 2,Pó compacto,6.9,Indisponivel
Roupas,39,Indisponivel,Filial 1,Corretivo,32.16,Indisponivel
Alimentos,94,Indisponivel,Filial 10,Lápis de sobrancelha,50.71,Indisponivel
Eletrodomésticos,14,Indisponivel,Filial 3,Corretivo,45.81,Indisponivel
Eletrônicos,55,Indisponivel,Filial 4,Pó compacto,62.81,Indisponivel
Eletrodomésticos,7,Indisponivel,Filial 4,Delineador líquido,28.4,Indisponivel
Alimentos,99,Indisponivel,Filial 1,Blush em pó,93.88,Indisponivel
Eletrodomésticos,29,Indisponivel,Filial 3,Delineador líquido,21.99,Indisponivel
Roupas,86,Indisponivel,Filial 5,Delineador líquido,3.75,Indisponivel
Alimentos,8,Indisponivel,Filial 3,Pó compacto,93.91,Indisponivel
Eletrodomésticos,18,Indisponivel,Filial 8,Batom matte,43.14,Indisponivel
Alimentos,52,Indisponivel,Filial 3,Máscara de cílios,74.74,Indisponivel
Eletrodomésticos,7,Indisponivel,Filial 5,Batom líquido,32.89,Indisponivel
Roupas,62,Indisponivel,Filial 6,Máscara de cílios,92.61,Indisponivel
Eletrodomésticos,64,Indisponivel,Filial 2,Pó compacto,77.99,Indisponivel
Roupas,95,Indisponivel,Filial 4,Batom líquido,32.77,Indisponivel
Eletrodomésticos,15,Indisponivel,Filial 5,Blush em pó,32.22,Indisponivel
Roupas,35,Indisponivel,Filial 3,Lápis de sobrancelha,46.59,Indisponivel
Eletrônicos,63,Indisponivel,Filial 4,Batom matte,25.07,Indisponivel
Roupas,99,Indisponivel,Filial 8,Sombra de olhos,10.07,Indisponivel
Eletrodomésticos,100,Indisponivel,Filial 4,Batom líquido,17.68,Indisponivel
Alimentos,4,Indisponivel,Filial 6,Base líquida,17.67,Indisponivel
Eletrodomésticos,17,Indisponivel,Filial 8,Máscara de cílios,58.76,Indisponivel
Eletrônicos,17,Indisponivel,Filial 9,Pó compacto,72.18,Indisponivel
Roupas,40,Indisponivel,Filial 9,Corretivo,41.99,Indisponivel
Eletrônicos,21,Indisponivel,Filial 3,Delineador líquido,50.88,Indisponivel
Roupas,83,Indisponivel,Filial 1,Máscara de cílios,96.0,Indisponivel
Roupas,40,Indisponivel,Filial 8,Delineador líquido,18.56,Indisponivel
Roupas,9,Indisponivel,Filial 5,Batom líquido,35.94,Indisponivel
Roupas,83,Indisponivel,Filial 3,Pó compacto,18.8,Indisponivel
Eletrônicos,1,Indisponivel,Filial 1,Base líquida,37.45,Indisponivel
Alimentos,28,Indisponivel,Filial 6,Batom líquido,12.04,Indisponivel
Roupas,39,Indisponivel,Filial 5,Corretivo,43.81,Indisponivel
Eletrônicos,47,Indisponivel,Filial 8,Base líquida,8.84,Indisponivel
Eletrodomésticos,47,Indisponivel,Filial 7,Máscara de cílios,76.54,Indisponivel
Eletrodomésticos,72,Indisponivel,Filial 1,Delineador líquido,94.99,Indisponivel
Alimentos,9,Indisponivel,Filial 8,Corretivo,30.74,Indisponivel
Alimentos,2,Indisponivel,Filial 3,Lápis de sobrancelha,85.79,Indisponivel
Roupas,34,Indisponivel,Filial 4,Máscara de cílios,5.8,Indisponivel
Eletrodomésticos,69,Indisponivel,Filial 3,Blush em pó,65.26,Indisponivel
Alimentos,22,Indisponivel,Filial 3,Base líquida,86.52,Indisponivel
Alimentos,10,Indisponivel,Filial 3,Batom líquido,5.76,Indisponivel
Eletrônicos,97,Indisponivel,Filial 8,Sombra de olhos,59.86,Indisponivel
Alimentos,66,Indisponivel,Filial 3,Base líquida,91.87,Indisponivel
Eletrônicos,24,Indisponivel,Filial 9,Blush em pó,73.68,Indisponivel
Roupas,51,Indisponivel,Filial 4,Máscara de cílios,1.76,Indisponivel
Eletrônicos,37,Indisponivel,Filial 7,Corretivo,45.67,Indisponivel
Eletrônicos,58,Indisponivel,Filial 10,Corretivo,86.94,Indisponivel
Eletrônicos,96,Indisponivel,Filial 8,Delineador líquido,40.02,Indisponivel
Eletrodomésticos,62,Indisponivel,Filial 2,Batom líquido,43.58,Indisponivel
Eletrodomésticos,57,Indisponivel,Filial 6,Blush em pó,1.15,Indisponivel
Alimentos,34,Indisponivel,Filial 4,Batom matte,62.06,Indisponivel
Alimentos,23,Indisponivel,Filial 8,Lápis de sobrancelha,8.96,Indisponivel
Alimentos,96,Indisponivel,Filial 9,Corretivo,73.66,Indisponivel
Alimentos,86,Indisponivel,Filial 3,Batom líquido,35.94,Indisponivel
Eletrônicos,2,Indisponivel,Filial 2,Sombra de olhos,21.69,Indisponivel
Alimentos,51,Indisponivel,Filial 5,Batom líquido,45.78,Indisponivel
Eletrônicos,2,Indisponivel,Filial 10,Batom matte,95.18,Indisponivel
Alimentos,81,Indisponivel,Filial 6,Máscara de cílios,76.72,Indisponivel
Alimentos,39,Indisponivel,Filial 6,Base líquida,17.76,Indisponivel
Alimentos,14,Indisponivel,Filial 10,Batom matte,24.55,Indisponivel
Roupas,22,Indisponivel,Filial 7,Sombra de olhos,90.95,Indisponivel
Eletrodomésticos,52,Indisponivel,Filial 8,Lápis de sobrancelha,24.47,Indisponivel
Eletrodomésticos,34,Indisponivel,Filial 2,Corretivo,31.91,Indisponivel
Eletrodomésticos,78,Indisponivel,Filial 8,Pó compacto,40.19,Indisponivel
Roupas,37,Indisponivel,Filial 6,Batom matte,7.53,Indisponivel
Eletrodomésticos,88,Indisponivel,Filial 5,Corretivo,10.07,Indisponivel
Alimentos,57,Indisponivel,Filial 10,Batom líquido,76.92,Indisponivel
Roupas,59,Indisponivel,Filial 2,Corretivo,75.47,Indisponivel
Eletrodomésticos,8,Indisponivel,Filial 8,Pó compacto,82.25,Indisponivel
Roupas,10,Indisponivel,Filial 1,Lápis de sobrancelha,46.42,Indisponivel
Roupas,89,Indisponivel,Filial 10,Sombra de olhos,76.98,Indisponivel
Alimentos,81,Indisponivel,Filial 10,Pó compacto,25.66,Indisponivel
Roupas,57,Indisponivel,Filial 8,Corretivo,68.9,Indisponivel
Eletrônicos,51,Indisponivel,Filial 9,Máscara de cílios,43.0,Indisponivel
Eletrônicos,94,Indisponivel,Filial 4,Pó compacto,27.45,Indisponivel
Roupas,28,Indisponivel,Filial 5,Máscara de cílios,69.42,Indisponivel
Roupas,41,Indisponivel,Filial 10,Pó compacto,84.48,Indisponivel
Eletrônicos,10,Indisponivel,Filial 2,Base líquida,78.08,Indisponivel
Alimentos,6,Indisponivel,Filial 3,Pó compacto,9.16,Indisponivel
Eletrodomésticos,63,Indisponivel,Filial 10,Delineador líquido,52.32,Indisponivel
Roupas,29,Indisponivel,Filial 10,Base líquida,53.18,Indisponivel
Eletrônicos,16,Indisponivel,Filial 3,Batom líquido,31.55,Indisponivel
Eletrônicos,65,Indisponivel,Filial 6,Base líquida,21.01,Indisponivel
Eletrônicos,59,Indisponivel,Filial 8,Delineador líquido,77.93,Indisponivel
Roupas,28,Indisponivel,Filial 10,Sombra de olhos,59.61,Indisponivel
Eletrônicos,27,Indisponivel,Filial 7,Batom líquido,20.37,Indisponivel
Eletrodomésticos,36,Indisponivel,Filial 2,Delineador líquido,21.77,Indisponivel
Eletrônicos,34,Indisponivel,Filial 2,Corretivo,88.78,Indisponivel
Roupas,11,Indisponivel,Filial 1,Corretivo,9.19,Indisponivel
Roupas,40,Indisponivel,Filial 9,Máscara de cílios,16.74,Indisponivel
Alimentos,34,Indisponivel,Filial 9,Sombra de olhos,31.46,Indisponivel
Alimentos,48,Indisponivel,Filial 3,Corretivo,37.32,Indisponivel
Roupas,71,Indisponivel,Filial 9,Batom matte,67.75,Indisponivel
Alimentos,21,Indisponivel,Filial 1,Batom matte,61.33,Indisponivel
Roupas,65,Indisponivel,Filial 3,Sombra de olhos,97.33,Indisponivel
Roupas,22,Indisponivel,Filial 8,Lápis de sobrancelha,51.6,Indisponivel
Eletrodomésticos,89,Indisponivel,Filial 10,Lápis de sobrancelha,47.67,Indisponivel
Eletrodomésticos,39,Indisponivel,Filial 2,Batom líquido,41.25,Indisponivel
Eletrodomésticos,42,Indisponivel,Filial 5,Batom líquido,27.9,Indisponivel
Alimentos,34,Indisponivel,Filial 9,Pó compacto,85.76,Indisponivel
Eletrônicos,82,Indisponivel,Filial 5,Batom matte,57.54,Indisponivel
Eletrônicos,7,Indisponivel,Filial 8,Batom matte,33.67,Indisponivel
Alimentos,58,Indisponivel,Filial 5,Lápis de sobrancelha,33.57,Indisponivel
Eletrodomésticos,13,Indisponivel,Filial 6,Blush em pó,25.23,Indisponivel
Alimentos,49,Indisponivel,Filial 7,Batom matte,58.05,Indisponivel
Roupas,38,Indisponivel,Filial 1,Lápis de sobrancelha,37.23,Indisponivel
Alimentos,52,Indisponivel,Filial 1,Pó compacto,15.66,Indisponivel
Eletrônicos,29,Indisponivel,Filial 6,Base líquida,34.41,Indisponivel
Alimentos,37,Indisponivel,Filial 3,Máscara de cílios,75.62,Indisponivel
Eletrônicos,16,Indisponivel,Filial 7,Sombra de olhos,99.28,Indisponivel
Alimentos,1,Indisponivel,Filial 7,Blush em pó,97.28,Indisponivel
Eletrodomésticos,61,Indisponivel,Filial 8,Corretivo,86.92,Indisponivel
Alimentos,47,Indisponivel,Filial 3,Base líquida,86.28,Indisponivel
Alimentos,79,Indisponivel,Filial 1,Blush em pó,66.39,Indisponivel
Eletrodomésticos,67,Indisponivel,Filial 4,Corretivo,70.92,Indisponivel
Roupas,49,Indisponivel,Filial 6,Batom matte,54.01,Indisponivel
Eletrônicos,78,Indisponivel,Filial 1,Lápis de sobrancelha,99.82,Indisponivel
Alimentos,23,Indisponivel,Filial 3,Base líquida,47.33,Indisponivel
Alimentos,49,Indisponivel,Filial 9,Lápis de sobrancelha,74.82,Indisponivel
Alimentos,23,Indisponivel,Filial 8,Corretivo,11.94,Indisponivel
Alimentos,47,Indisponivel,Filial 5,Máscara de cílios,43.98,Indisponivel
Eletrodomésticos,84,Indisponivel,Filial 5,Delineador líquido,47.68,Indisponivel
Roupas,10,Indisponivel,Filial 7,Base líquida,10.38,Indisponivel
Alimentos,98,Indisponivel,Filial 4,Máscara de cílios,74.46,Indisponivel
Alimentos,53,Indisponivel,Filial 3,Batom líquido,72.97,Indisponivel
Eletrodomésticos,27,Indisponivel,Filial 3,Base líquida,90.29,Indisponivel
Alimentos,45,Indisponivel,Filial 3,Blush em pó,25.27,Indisponivel
Eletrodomésticos,55,Indisponivel,Filial 9,Sombra de olhos,8.86,Indisponivel
Eletrodomésticos,10,Indisponivel,Filial 4,Máscara de cílios,88.41,Indisponivel
Eletrodomésticos,36,Indisponivel,Filial 1,Sombra de olhos,63.98,Indisponivel
Roupas,80,Indisponivel,Filial 1,Batom matte,86.11,Indisponivel
Roupas,65,Indisponivel,Filial 10,Máscara de cílios,71.04,Indisponivel
Eletrodomésticos,52,Indisponivel,Filial 7,Batom líquido,12.68,Indisponivel
Roupas,82,Indisponivel,Filial 4,Batom matte,42.48,Indisponivel
Eletrodomésticos,45,Indisponivel,Filial 10,Base líquida,39.53,Indisponivel
Eletrônicos,10,Indisponivel,Filial 5,Batom líquido,45.86,Indisponivel
Eletrodomésticos,60,Indisponivel,Filial 4,Blush em pó,82.33,Indisponivel
Eletrônicos,72,Indisponivel,Filial 5,Base líquida,19.48,Indisponivel
Alimentos,33,Indisponivel,Filial 4,Blush em pó,32.6,Indisponivel
Alimentos,45,Indisponivel,Filial 10,Batom líquido,15.79,Indisponivel
Eletrodomésticos,36,Indisponivel,Filial 7,Lápis de sobrancelha,72.49,Indisponivel
Eletrônicos,14,Indisponivel,Filial 3,Base líquida,92.2,Indisponivel
Eletrodomésticos,13,Indisponivel,Filial 1,Base líquida,6.48,Indisponivel
Eletrodomésticos,26,Indisponivel,Filial 3,Máscara de cílios,82.19,Indisponivel
Alimentos,88,Indisponivel,Filial 1,Corretivo,39.15,Indisponivel
Eletrodomésticos,21,Indisponivel,Filial 6,Delineador líquido,52.18,Indisponivel
Roupas,11,Indisponivel,Filial 1,Corretivo,39.84,Indisponivel
Eletrodomésticos,39,Indisponivel,Filial 8,Sombra de olhos,68.87,Indisponivel
Alimentos,85,Indisponivel,Filial 4,Batom líquido,67.89,Indisponivel
Eletrodomésticos,26,Indisponivel,Filial 3,Corretivo,2.96,Indisponivel
Alimentos,17,Indisponivel,Filial 8,Pó compacto,54.98,Indisponivel
Alimentos,46,Indisponivel,Filial 8,Pó compacto,68.53,Indisponivel
Eletrodomésticos,64,Indisponivel,Filial 8,Delineador líquido,36.93,Indisponivel
Alimentos,87,Indisponivel,Filial 1,Lápis de sobrancelha,96.89,Indisponivel
Alimentos,32,Indisponivel,Filial 3,Corretivo,46.42,Indisponivel
Eletrodomésticos,41,Indisponivel,Filial 1,Lápis de sobrancelha,60.65,Indisponivel
Eletrodomésticos,40,Indisponivel,Filial 1,Blush em pó,76.24,Indisponivel
Roupas,7,Indisponivel,Filial 1,Batom líquido,57.17,Indisponivel
Eletrônicos,95,Indisponivel,Filial 7,Lápis de sobrancelha,68.06,Indisponivel
Eletrodomésticos,23,Indisponivel,Filial 8,Delineador líquido,70.79,Indisponivel
Eletrônicos,51,Indisponivel,Filial 1,Sombra de olhos,8.87,Indisponivel
Eletrodomésticos,21,Indisponivel,Filial 1,Blush em pó,71.41,Indisponivel
Roupas,53,Indisponivel,Filial 8,Base líquida,87.3,Indisponivel
Alimentos,72,Indisponivel,Filial 10,Base líquida,62.19,Indisponivel
Eletrônicos,60,Indisponivel,Filial 8,Delineador líquido,66.1,Indisponivel
Eletrodomésticos,65,Indisponivel,Filial 3,Batom matte,4.78,Indisponivel
Eletrodomésticos,1,Indisponivel,Filial 4,Máscara de cílios,14.83,Indisponivel
Eletrônicos,11,Indisponivel,Filial 10,Pó compacto,44.91,Indisponivel
Eletrodomésticos,16,Indisponivel,Filial 1,Base líquida,47.16,Indisponivel
Alimentos,83,Indisponivel,Filial 7,Batom matte,66.32,Indisponivel
Eletrodomésticos,86,Indisponivel,Filial 8,Pó compacto,74.51,Indisponivel
Eletrônicos,23,Indisponivel,Filial 3,Delineador líquido,21.73,Indisponivel
Alimentos,36,Indisponivel,Filial 2,Lápis de sobrancelha,12.32,Indisponivel
Eletrônicos,64,Indisponivel,Filial 6,Blush em pó,78.37,Indisponivel
Alimentos,36,Indisponivel,Filial 5,Delineador líquido,96.08,Indisponivel
Eletrodomésticos,92,Indisponivel,Filial 9,Corretivo,27.49,Indisponivel
Roupas,40,Indisponivel,Filial 1,Base líquida,22.79,Indisponivel
Alimentos,14,Indisponivel,Filial 7,Sombra de olhos,25.45,Indisponivel
Alimentos,74,Indisponivel,Filial 8,Corretivo,97.04,Indisponivel
Eletrodomésticos,8,Indisponivel,Filial 4,Lápis de sobrancelha,76.6,Indisponivel
Eletrônicos,26,Indisponivel,Filial 7,Sombra de olhos,88.1,Indisponivel
Alimentos,94,Indisponivel,Filial 6,Lápis de sobrancelha,65.36,Indisponivel
Eletrônicos,92,Indisponivel,Filial 10,Batom líquido,75.89,Indisponivel
Eletrodomésticos,43,Indisponivel,Filial 3,Máscara de cílios,16.08,Indisponivel
Roupas,45,Indisponivel,Filial 10,Delineador líquido,77.69,Indisponivel
Eletrodomésticos,95,Indisponivel,Filial 3,Blush em pó,39.12,Indisponivel
Eletrodomésticos,96,Indisponivel,Filial 3,Blush em pó,39.47,Indisponivel
Eletrônicos,53,Indisponivel,Filial 3,Corretivo,1.57,Indisponivel
Eletrônicos,79,Indisponivel,Filial 6,Delineador líquido,1.23,Indisponivel
Roupas,20,Indisponivel,Filial 9,Blush em pó,18.37,Indisponivel
Eletrônicos,97,Indisponivel,Filial 9,Corretivo,6.12,Indisponivel
Alimentos,58,Indisponivel,Filial 8,Delineador líquido,62.97,Indisponivel
Eletrodomésticos,3,Indisponivel,Filial 6,Máscara de cílios,87.67,Indisponivel
Alimentos,94,Indisponivel,Filial 2,Delineador líquido,42.5,Indisponivel
Roupas,67,Indisponivel,Filial 3,Corretivo,23.65,Indisponivel
Eletrônicos,60,Indisponivel,Filial 10,Lápis de sobrancelha,58.46,Indisponivel
Alimentos,44,Indisponivel,Filial 4,Base líquida,95.84,Indisponivel
